,I,P,S,B,K,A
0,0.6437548433048451,2.0,0.13588706692679367,0.3562451566951549,0.5391352586411304,2.3242278649315984
1,0.6320188625679588,2.0,1.083676837458143,0.3679811374320412,0.5117385553021463,1.0413037983929307
2,2.3243873486590165,2.0,0.9635457640829348,-1.3243873486590165,0.7499926533018461,0.7368752850286954
3,0.9239112450914635,2.0,0.12462319732476299,-0.9239112450914635,0.786778146236529,1.8161318778270976
4,1.6909141274667445,2.0,1.0110845267106285,-1.6909141274667445,0.6646321501582949,1.494859405507886
5,-0.18595984809110688,2.0,1.0576823681220342,0.18595984809110688,0.8547983840695341,1.2407011979810805
6,1.6306794283495243,2.0,0.8741693787906516,-0.6306794283495243,0.6759921418257645,0.9555385170978244
7,-0.34369561245969027,2.0,0.09109319188890147,1.3436956124596904,0.6421899347236557,0.8138361961407483
8,0.02931560444794934,2.0,1.0245645519111195,-0.02931560444794934,0.7683637638831592,1.0628355981644049
9,0.04362370174691829,2.0,1.011577916190195,0.9563762982530817,0.6085090418553933,0.7536980372751211
10,1.682741050573106,2.0,1.0750152752670459,-1.682741050573106,0.6789858400664105,-1.2118715604208088
11,0.33935164975901705,2.0,0.9375155896164693,-0.33935164975901705,0.558516428746213,1.3605676972764285
12,2.218014893528965,2.0,0.7560374030886345,-2.218014893528965,0.6465056399996084,-1.7499889538687785
13,0.7158089912947216,2.0,0.8212092089164611,-0.7158089912947216,0.7688758989965896,1.1944513636539211
14,-0.2238928224373703,2.0,0.23449522519288196,0.2238928224373703,0.7510188976169653,2.160761572192894
15,1.554608266725597,2.0,0.9356234645393051,-1.554608266725597,0.8996896128779318,-1.7464037345425723
16,1.9006764323924608,2.0,0.9526884618576735,-1.9006764323924608,0.31699068143305803,3.1762587350379654
17,0.3119740330116544,2.0,1.0043729573540436,-0.3119740330116544,0.7322106961264062,0.8047785594855974
18,0.36507312314619117,2.0,-0.031750733666258614,1.6349268768538088,0.498976046150411,2.201501305414628
19,1.5193387934003086,2.0,0.912521303982351,-0.5193387934003086,0.32731644269686405,0.9317436866307052
20,1.5150364195797315,2.0,0.9061900695884241,-0.5150364195797315,0.8045709994828859,1.7349470262819398
21,2.536897724219692,2.0,-0.1809676410025454,-0.536897724219692,0.309387001610316,1.0843914094827585
22,0.06034362221014844,2.0,-0.2573485587746123,0.9396563777898516,0.714107308836614,2.6293312728595493
23,0.46491167432052033,2.0,0.7869559303784653,-0.46491167432052033,0.28269759463399036,1.9578403805209987
24,1.6193500026471845,2.0,0.19712418655145403,0.38064999735281546,0.7496369308689764,2.3680045521255453
25,-0.04234494242808365,2.0,0.9420086521717619,0.04234494242808365,0.18623485792035405,1.1552691131539135
26,0.3046769615946755,2.0,1.017952231767442,0.6953230384053245,0.8115620499017978,-0.2551545293024964
27,-0.3471672293367988,2.0,-0.24870650330709113,1.3471672293367987,0.5018741819243192,2.1028800060748574
28,-0.5742736962064932,2.0,1.0892964084430745,0.5742736962064932,0.7253849930792943,0.6161205387623817
29,1.0564999971185838,2.0,0.9251903593729137,-1.0564999971185838,0.4826786335913161,0.6488161143481261
30,1.7459847818929854,2.0,0.9698611988106584,-0.7459847818929854,0.48569345740549524,0.4784137880569874
31,1.4084281793271007,2.0,0.9609562847060339,-0.40842817932710074,0.3439649175734898,0.0871637248911612
32,0.10770170655250663,2.0,0.956423912008709,-0.10770170655250663,0.30322296995946957,1.1315660889228705
33,1.7025165337557588,2.0,0.8631233948157784,-0.7025165337557588,0.44711712377781476,1.1279657808935264
34,1.825815665898391,2.0,0.012260890090704706,-1.825815665898391,0.6294707084252833,-1.0357681332386393
35,2.31099049113963,2.0,1.1845903811018896,-2.31099049113963,0.36582813721260926,-0.353964453981783
36,0.44741948008914634,2.0,0.9333793580478205,-0.44741948008914634,0.6054222606820158,1.325085866213714
37,1.0560507800364698,2.0,0.05872304051020832,-0.056050780036469794,0.3714629638653775,2.009944548478062
38,-0.5409067155623892,2.0,0.028628171694945873,2.5409067155623895,0.6384053083220536,1.5524254827053299
39,0.33103719569498585,2.0,1.0324599217696846,1.6689628043050142,0.8002697373409879,-1.4631930765115913
40,1.7560721381704438,2.0,1.1773303161667699,-0.7560721381704438,0.3735600142844316,1.5733940921871312
41,-0.007684085382169907,2.0,-0.002220441746462837,0.007684085382169907,0.685848323210733,2.002346180677165
42,0.7046482279231898,2.0,0.9305700779185527,-0.7046482279231898,0.830287484366177,1.5972834108276617
43,0.8455608128553203,2.0,1.0479074097229562,0.15443918714467975,0.6509899879043829,1.070290085461387
44,-0.9483837926791817,2.0,0.9263878397559143,2.9483837926791816,0.7589844640035295,5.864397400344172
45,0.816653317536012,2.0,1.0645290427848866,-0.816653317536012,0.8937442432040604,2.0219300506070264
46,1.1378367593561711,2.0,1.0094495015411191,-1.1378367593561711,0.7884198789135376,-0.2060962531547157
47,0.24999189612016542,2.0,0.9004344917452294,0.7500081038798345,0.4328046820019862,1.019659311863991
48,0.8305509843619755,2.0,1.1374020097355313,1.1694490156380244,0.6372618403268646,1.907749276777327
49,0.6376669109608514,2.0,1.1021456050204963,0.3623330890391486,0.6038935111475974,1.0660402182603326
50,1.856738725229651,2.0,0.025655300861186305,-1.856738725229651,0.6099626544448316,1.8746267664428462
51,0.08160441079930447,2.0,0.09672835068809015,-0.08160441079930447,0.6638911168035221,1.8958783905312395
52,-0.061164744084303294,2.0,0.11397083903272917,2.0611647440843033,0.5950848593697889,5.301660736068177
53,0.8840675012602601,2.0,-0.01670858450059811,0.11593249873973988,0.5889029066896543,2.1173552615701947
54,0.5842236715841524,2.0,1.1155350594380746,-0.5842236715841524,0.5108736585832808,0.5496260822327259
55,0.5300635815251252,2.0,0.1390962505257499,0.4699364184748748,0.5571994749669156,1.5154694000692688
56,2.4026352538545077,2.0,-0.06392869456418727,-1.4026352538545077,0.5115832312918426,5.76316811896859
57,0.7205639811249323,2.0,0.015776866182828187,0.27943601887506775,0.5230435635331385,1.730390948415074
58,-0.11020951291451664,2.0,-0.09809127591131296,0.11020951291451664,0.8770528618008434,1.9057807676258434
59,-0.3950828396357009,2.0,0.9392660409748056,1.395082839635701,0.04895118934947735,2.5163354808091873
60,1.6382875041165676,2.0,-0.0025389284117139175,-0.6382875041165676,0.24675761989302417,1.4603875619951876
61,0.08289075394731114,2.0,1.1001608265753666,-0.08289075394731114,0.11938494291786578,0.9444638696219874
62,0.8222368162261668,2.0,0.9195340202672774,0.17776318377383316,0.5868342331953009,1.34575032551566
63,0.12404747547344164,2.0,1.0475331092341422,-0.12404747547344164,0.7971375739061389,1.1529926666511257
64,-0.11587880130658962,2.0,1.0770857155646028,0.11587880130658962,0.5143756924305579,0.9096343959732076
65,0.5055203012495258,2.0,-0.010379858394232203,-0.5055203012495258,0.4951157252431912,2.1810298545549265
66,0.7314642872138154,2.0,-0.06219892105407037,-0.7314642872138154,0.488300988951101,2.45193860326508
67,1.2946209115173106,2.0,0.8634434784022227,-1.2946209115173106,0.5752676343146723,1.8499415365612903
68,0.09762248641466376,2.0,1.0851417449522316,0.9023775135853362,0.7033201737323743,0.9446964880904654
69,1.6084802420581052,2.0,0.10670600617720499,-0.6084802420581052,0.29417348229748475,1.7475758635834662
70,0.5377885598041445,2.0,1.0248463992138663,1.4622114401958555,0.4420703425222512,-1.3448719498934363
71,1.6352195909954772,2.0,0.8910948490983731,-1.6352195909954772,0.590014813231793,1.1397523045412719
72,0.5828993115750405,2.0,0.08557070944070852,-0.5828993115750405,0.8162841091832571,1.6062532560817262
73,1.6872444853947133,2.0,0.9785968304514429,-1.6872444853947133,0.8853623603386014,-2.364309701704535
74,0.45322711716397523,2.0,1.2062831494339985,-0.45322711716397523,0.6815084923883739,0.8840109405709569
75,0.6860926227617975,2.0,-0.17855483433493857,-0.6860926227617975,0.8011908325510001,2.6820323645520667
76,1.1823984119316715,2.0,0.04986458801208097,-0.1823984119316715,0.9353547117945317,1.8170680762864642
77,0.04265778874615472,2.0,0.9704707273238413,0.9573422112538452,0.4203772704583052,2.287508077354703
78,0.045556463324906996,2.0,0.29417679960337373,0.954443536675093,0.7527932638589323,1.891485096846707
79,0.12032182781265635,2.0,1.1021208198830528,-0.12032182781265635,0.7504688317310175,0.9499633322203598
80,2.1468826773574845,2.0,1.1263508662258523,-2.1468826773574845,0.39124303083895073,-1.7855269899147028
81,1.8743167104530878,2.0,0.21590726990320339,-0.8743167104530878,0.561191955511065,2.9789997950281393
82,1.5592800996947733,2.0,1.047437414735501,-1.5592800996947733,0.529280322900429,-0.2571203002344923
83,-0.3104821398387963,2.0,1.0172716066726182,0.3104821398387963,0.9660880652173166,1.3177683899815382
84,1.4049456292173461,2.0,1.0090859021109382,-1.4049456292173461,0.6244200750131391,-0.1574019414375336
85,0.8720575539220866,2.0,-0.04011251868998619,-0.8720575539220866,0.7083156107367462,2.3167787026625666
86,0.7231840569454754,2.0,-0.06650013942008927,0.2768159430545246,0.5417649376822261,2.325873328003499
87,0.9978770670207605,2.0,0.11648338019888858,-0.9978770670207605,0.4372078371838363,3.356440481354654
88,1.7021628964485964,2.0,1.0747611935213697,-0.7021628964485964,0.3003969817179969,1.4118189247622335
89,-0.636668056187589,2.0,0.13258627239316395,1.636668056187589,0.6139391836849437,1.5888347407874726
90,2.630893116258492,2.0,-0.15995827292274137,-1.630893116258492,0.366117907771027,1.4424725298486762
91,1.9877011024863223,2.0,1.0362531637018386,-0.9877011024863223,0.4823073849922518,1.6517658703011269
92,1.9118718651121587,2.0,0.04282948553304483,0.08812813488784133,0.47182859190586374,1.9345118523134994
93,-0.99474462917976,2.0,0.99352367133608,1.9947446291797601,0.49103505826930866,1.453828718542722
94,-0.02384197350135031,2.0,0.2726503213114716,0.02384197350135031,0.9211692632411617,1.9189143696079354
95,1.9553243311489938,2.0,1.1747053243353156,-1.9553243311489938,0.8298677577101742,0.930159630053052
96,0.45145275448976263,2.0,1.194259137918045,-0.45145275448976263,0.4773695618117367,1.0470163171640623
97,-0.10005906715711628,2.0,0.9536881948098209,0.10005906715711628,0.7034580054311689,1.2654636405907256
98,0.604867606689852,2.0,0.8358213384447798,-0.604867606689852,0.6950842874856346,1.3137404275179565
99,1.7241652535217558,2.0,0.29446650350270254,-1.7241652535217558,0.5081164189226934,2.804938414172754
