,I,P,S,B,K,A
0,1.2023135865697576,1.6069766835256267,0.7721732876876022,-1.2023135865697576,0.0,1.4115905213822715
1,1.3682986460061155,1.3975521323497815,-0.23143559334389271,0.6317013539938845,0.0,0.5829212068068345
2,2.501910004271689,0.6646809361787951,-0.003848688454077948,-2.501910004271689,0.0,-0.32166465894052265
3,1.266764000369731,4.064074841446376,-0.07080953241894555,-1.266764000369731,0.0,3.7695784480546632
4,1.7734842234895165,3.0233960525091157,0.04616327986263432,-0.7734842234895165,0.0,1.9817553542840616
5,1.2563925130530365,2.879683072579007,-0.030211154248503173,-1.2563925130530365,0.0,2.2878181143068748
6,-0.09539839485796903,-1.018226293444095,1.0648785884730514,1.095398394857969,0.0,-1.9486915855306757
7,0.6330672069236087,0.8595298737695274,-0.20268944226662525,0.36693279307639126,0.0,1.5198409141625175
8,1.9476033780211783,1.0068022420984966,0.9192969741734349,-0.9476033780211783,0.0,1.0150402397110923
9,-0.35022382387065376,-0.19635917784063706,0.08221091588528148,0.35022382387065376,0.0,-0.024275081253622766
10,0.0995145528123212,-1.4749967059099354,1.1973861778561388,1.9004854471876789,0.0,1.1374067300457744
11,0.907322922484942,0.5525015436167701,-0.06097856108817697,0.09267707751505805,0.0,0.5243999625363631
12,1.8655768002299606,2.3620388726560675,0.9652879692379146,-1.8655768002299606,0.0,-1.5454527398599764
13,-0.19379053377974653,-0.699343601417967,0.9454002615387102,0.19379053377974653,0.0,0.03184752911332572
14,1.8626412446976455,1.952366809835585,0.850197410897352,-1.8626412446976455,0.0,1.6321849195402334
15,1.1008899195760309,1.1645764131485261,0.05961347600234609,-1.1008899195760309,0.0,2.083449097753525
16,0.9529079281627649,0.8584093947081122,1.12469109897065,0.04709207183723507,0.0,0.29611052960609124
17,1.9932299910164146,0.9304645319640413,1.0440269558195094,0.006770008983585374,0.0,0.4685894236697445
18,0.12178045251698957,0.2267912847169954,0.022270056319849803,-0.12178045251698957,0.0,0.19530553765311448
19,1.096863901598526,0.8548147752576254,-0.08632073832098311,-1.096863901598526,0.0,1.3490283967866468
20,2.2472078160323883,1.4517828857012072,0.9513781328913701,-1.2472078160323883,0.0,0.9298738006794527
21,0.8091111988574684,-0.1731020213100486,-0.03049707611329858,-0.8091111988574684,0.0,0.49123523976008565
22,0.9596193943831715,1.3705577240749283,0.9991645062805197,-0.9596193943831715,0.0,1.7138819793445577
23,0.8047203811893218,-0.08888920293316893,1.063992856069107,1.1952796188106782,0.0,0.23559650414552163
24,1.0865978845119022,0.3031496965046674,0.9390758204845556,-0.0865978845119022,0.0,0.12612266310683756
25,-0.5315056536357479,-1.1107286255084556,0.10538985886831695,1.5315056536357479,0.0,0.8395924145577958
26,-0.16490326254083681,-0.8513040088209329,0.15107805162893526,1.1649032625408369,0.0,-0.22176412671809753
27,1.659686388212548,1.0415623010345791,0.9580914351999046,-1.659686388212548,0.0,-0.5875123091659288
28,0.013817127301524679,0.08746671759535163,0.9055641228916794,0.9861828726984754,0.0,0.7076187743145919
29,1.5103994201540312,2.5909453930699673,0.9213227061049283,0.48960057984596883,0.0,0.7819158396410741
30,2.1581348657981465,3.7017074545805464,1.0039160216204928,-0.1581348657981465,0.0,1.5459159240876585
31,1.9565364362243043,2.408137271452243,0.9486458530828499,-1.9565364362243043,0.0,-0.9281681052573991
32,1.0992983329814199,2.3382831071812302,0.012933737265025993,-0.09929833298141988,0.0,2.4052623655734915
33,2.2956321042524217,2.1402922742525297,1.089523933491166,-2.2956321042524217,0.0,3.046562999042094
34,1.5764555442497927,0.6973649409170606,-0.057645038635038226,-1.5764555442497927,0.0,2.4688497504674616
35,0.7357435588441702,0.30757873776246436,0.8047365859333724,1.2642564411558297,0.0,1.7914554428793181
36,-0.99853564041022,-1.421830033002583,0.9135951739300605,2.99853564041022,0.0,-0.5849941892771777
37,3.229304064323173,2.836322045234069,1.0311407785924904,-2.229304064323173,0.0,1.7088041956362838
38,1.468027821276568,1.3126327917117155,0.9178520503316093,-0.46802782127656806,0.0,1.9702081161943925
39,2.1096440756157007,0.9781650519168682,-0.07125226386810597,-2.1096440756157007,0.0,3.897034046763324
40,0.5457619999577963,0.327217424783282,0.8653684606032845,0.4542380000422037,0.0,0.05250895152683352
41,0.8548595502853134,-0.46485279185172795,0.9505828369537273,-0.8548595502853134,0.0,1.7513284309845292
42,0.6910834274923703,0.05779545445503976,0.9292508826806929,-0.6910834274923703,0.0,0.3349023047637283
43,0.7052280313938678,0.3878347656023545,0.9807092052752545,0.2947719686061322,0.0,0.4556938940018441
44,1.1063856714888287,-0.11983933846041857,0.00409874648722864,-1.1063856714888287,0.0,0.49787799486337625
45,0.2824925636572315,-0.17292250604903622,1.0150198518865456,-0.2824925636572315,0.0,-0.12496144510657095
46,1.0150294254100114,0.8408850110631445,0.061563126409452336,-1.0150294254100114,0.0,1.2879085583238616
47,1.3713635159163502,0.43348838150173996,-0.13904060286545877,-1.3713635159163502,0.0,-0.30098880592446464
48,1.7880250110697964,1.577034305810945,1.0069591030843517,-0.7880250110697964,0.0,0.40190531952636543
49,2.0337794049268334,1.268861243950029,0.9926137745618518,-1.0337794049268334,0.0,0.9469910941897655
50,0.8804912676006204,0.4047646490188808,0.9180820830190353,-0.8804912676006204,0.0,0.8436437098124718
51,1.7615193599100083,0.4483615977522057,0.016973676827442007,-1.7615193599100083,0.0,-2.5631298127309026
52,1.4252127434324924,0.8521614659488987,0.003022020701429426,-0.4252127434324924,0.0,1.2357316681205133
53,0.9510539115410895,-0.2999673980087226,0.08304497308991288,1.0489460884589104,0.0,-0.4429882604642095
54,1.8245604717914203,0.278174664330798,1.198741799043551,-1.8245604717914203,0.0,0.060574187658488446
55,0.9498165896696781,-3.220462611309683,0.9532767971006059,-0.9498165896696781,0.0,-1.2412495321153836
56,2.250217990233412,1.767236860762594,0.17956988992336864,-2.250217990233412,0.0,5.930048180178735
57,1.126488075776304,-0.2700526628845701,0.9171983806427133,-1.126488075776304,0.0,-0.06882776489717378
58,1.920993752314752,2.825938699777391,0.9067676155442044,-1.920993752314752,0.0,1.1826291792974222
59,1.8018453620890948,2.6672871482913036,1.1841308883206543,-0.8018453620890948,0.0,1.256300820291587
60,1.6408427400547625,0.8407971217297192,0.11851174353548256,-0.6408427400547625,0.0,0.4707061541567862
61,0.5027331914085388,0.604750488432101,1.0121182123644457,0.4972668085914612,0.0,1.1591344618776542
62,0.6508652885113652,-1.1443866203041626,1.137562748152922,-0.6508652885113652,0.0,-0.40943348459243845
63,-0.014001625986773722,-0.4548609036090969,0.9503795692644061,1.0140016259867737,0.0,-0.23769940462877068
64,4.314987091125905e-06,-1.4146389096635306,1.0762585119857984,-4.314987091125905e-06,0.0,-0.6714185037011225
